,user_id,timestamp,Duration,IP,ProductID,ProductName,ProductCategory,Price,ProductQuantity
0,bb645c6c64e4460dafcab25f4711a229,1674495543,36,118.201.183.106,1236,Camping Tent,Sports & Outdoor,50,1
1,80a7112938114cc688957cdb521b2632,1674305210,22,27.131.128.0,1236,Camping Tent,Sports & Outdoor,50,2
2,8a5a6474242f4d61ae4f4a7b615d4526,1674016913,31,27.131.128.0,1236,Camping Tent,Sports & Outdoor,50,2
3,ca350f477c634a84bdaf67e046e634d2,1676815697,32,118.201.183.106,1236,Camping Tent,Sports & Outdoor,50,1
4,d7a556f061d84249802137d89b600208,1674460372,57,118.201.183.106,1236,Camping Tent,Sports & Outdoor,50,2
5,506ce0d642e140babe8be839964464c4,1673104401,14,27.79.255.255,1236,Camping Tent,Sports & Outdoor,50,2
6,831648956ff34ae0b187989499f8c1f9,1673508516,56,118.201.183.106,1236,Camping Tent,Sports & Outdoor,50,1
7,4cdf98f7facd4cf6ab4a8eadf9a3b4f4,1673615948,13,27.50.31.255,1236,Camping Tent,Sports & Outdoor,50,2
8,e08e7a6aae244038aed4a2e3abf943c5,1676945859,38,118.201.183.106,1236,Camping Tent,Sports & Outdoor,50,1
9,dbc72003143d4c2198386300c6264cdf,1677364474,20,118.201.183.106,1236,Camping Tent,Sports & Outdoor,50,1
10,5c41a98e58864319ad6c649d2cb748c6,1677352950,60,27.79.255.255,1236,Camping Tent,Sports & Outdoor,50,2
11,6b67da2a8cb141a887a579c3deead7b5,1673680237,39,27.131.128.0,1237,Ultraboost 3.0 Black,Men's Apparel,150,3
12,9754977333fb40d89b4d7e68f22bdcf3,1672851780,38,27.131.128.0,1237,Ultraboost 3.0 Black,Men's Apparel,150,2
13,3f4d3b126d644eac9c99c6e74079d930,1677447698,12,118.201.183.106,1237,Ultraboost 3.0 Black,Men's Apparel,150,1
14,d7d4afa59bec40c1818e80c7f2f5f404,1673399796,57,27.131.128.0,1237,Ultraboost 3.0 Black,Men's Apparel,150,1
15,7f9f971c79044bcfb4b74480021d0693,1675176333,32,27.131.128.0,1237,Ultraboost 3.0 Black,Men's Apparel,150,3
16,4f0697617fe1408195f3db5b99791274,1674460109,62,27.79.255.255,1237,Ultraboost 3.0 Black,Men's Apparel,150,1
17,ee72e4ac31a04fa28a3cd67ab756e7c9,1674335699,15,118.201.183.106,1237,Ultraboost 3.0 Black,Men's Apparel,150,1
18,e7e758722c47464fafe805c8b83aca46,1672640347,36,27.50.31.255,1237,Ultraboost 3.0 Black,Men's Apparel,150,1
19,cf48323298c84025adfbdfd915949d3c,1676752905,32,118.201.183.106,1237,Ultraboost 3.0 Black,Men's Apparel,150,1
20,0691905dd981479e9c71f523fa96101b,1674294465,5,1.32.127.255,1237,Ultraboost 3.0 Black,Men's Apparel,150,1
21,36528eecaab149b0b3cf38e2a8b72fa8,1673555654,53,103.101.47.255,1237,Ultraboost 3.0 Black,Men's Apparel,150,1
22,94132ff6d08a47cf8cdd6b820c9971d6,1675945960,70,118.201.183.106,1237,Ultraboost 3.0 Black,Men's Apparel,150,1
23,10494e0ed7ce4b4fa9d39ae7b720e191,1676373194,24,27.79.255.255,1237,Ultraboost 3.0 Black,Men's Apparel,150,1
24,bef1fbdea45a418ba6d98ef104ed4464,1676496029,53,118.201.183.106,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,1
25,8b910200036d4facacaaadeacbb50065,1676835282,41,1.32.127.255,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,1
26,ff6d6f3010ef4e238a383b1d7dcdc111,1673218479,37,118.201.183.106,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,1
27,dfc9d318a9154e698fd3e97116df919c,1674488102,45,118.201.183.106,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,1
28,c5da6d4bae5642bbbd12cc01178b06a6,1674611229,60,118.201.183.106,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,2
29,fc21b918014c4aa0a79657369612800c,1677164529,15,27.131.128.0,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,1
30,344c46ec56bd411da69ec14efc589c4b,1674186729,70,118.201.183.106,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,2
31,d64ccb32ae614acdabe9e890d5f1c42a,1676349393,67,118.201.183.106,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,1
32,e3655b0c8c9f4d918b82198782baab31,1673089589,46,118.201.183.106,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,2
33,6bc553ccbc654011adc7b02a363fa46f,1676856364,8,118.201.183.106,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,1
34,fb9e302613d447dc980cafe2dcb3c4f9,1674891828,34,27.50.31.255,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,1
35,f7ce3b8e0f854e3caf5a486c7210e6e9,1674661246,28,118.201.183.106,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,2
36,961ae61c1ddd4cf8a900ab2de23a7fca,1674211718,3,27.79.255.255,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,2
37,bbac15fa506148f9a7498ab3fc5309db,1676173795,66,27.131.128.0,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,1
38,ca750b7ab9c8404ea9bfc4dbc177a7f4,1674605332,57,118.201.183.106,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,2
39,d42d187ed29944c0b35540b946a2476a,1674013322,54,118.201.183.106,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,3
40,dad1c58324b546dfb4ab367a70a33d84,1674367364,57,118.201.183.106,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,3
41,6ec1d1f415f24994b43517d23782bc12,1676035061,55,1.32.127.255,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,1
42,0d59397a2afa4d9faa18887fce629027,1677422528,33,118.201.183.106,1239,YSL ROUGE VOLUPT SHINE,Beauty & Personal Care,90,1
43,6320c50f84c74e9dada0277d2e7708c6,1674166685,69,118.201.183.106,1242,Stan Smith Green,Men's Apparel,70,1
44,a62b163c1092428fba225547d8a2c1c0,1673987076,5,27.131.128.0,1242,Stan Smith Green,Men's Apparel,70,1
45,ff6d25351fe14cc08a49deb04d32eee6,1677520454,24,27.131.128.0,1242,Stan Smith Green,Men's Apparel,70,1
46,97dbffd8d9e94d3db8b0f102aa4b0a27,1677314294,40,27.79.255.255,1242,Stan Smith Green,Men's Apparel,70,1
47,0b8c0000a0ea4e9d86fbe0e67374c430,1675631197,62,118.201.183.106,1242,Stan Smith Green,Men's Apparel,70,3
48,48c4f03f991940cea5a3bdad237137ed,1676169358,19,118.201.183.106,1242,Stan Smith Green,Men's Apparel,70,1
49,6c69a6787afd4bf5ad0280f11bec1503,1676763572,31,27.79.255.255,1242,Stan Smith Green,Men's Apparel,70,1
50,928fa1906c134e5b9d708bdfb38d8afe,1677499971,55,27.50.31.255,1242,Stan Smith Green,Men's Apparel,70,1
51,0968abf99be645848138b40c31465ef2,1673057646,57,27.50.31.255,1242,Stan Smith Green,Men's Apparel,70,2
52,e09dc31be64b48ef80127d9e9a3c46f2,1676733727,35,103.101.47.255,1242,Stan Smith Green,Men's Apparel,70,1
53,dbccfd8b2efc4614ba654cc15a6f62ad,1676210257,16,118.201.183.106,1242,Stan Smith Green,Men's Apparel,70,1
54,381e15c01e3549b384ad8999ca89541d,1673241348,68,27.131.128.0,1242,Stan Smith Green,Men's Apparel,70,1
55,008dfaa664714eab8fab4ec9310b7e73,1674033212,37,27.50.31.255,1242,Stan Smith Green,Men's Apparel,70,1
56,da93f2fb09f84ac4b0b871ebdf42be63,1675562216,21,118.201.183.106,1243,Cotton On Sundress,Women's Apparel,80,1
57,482f553a298345698339503054317ba1,1673485686,61,27.79.255.255,1243,Cotton On Sundress,Women's Apparel,80,2
58,58efb50bd71d4c6abda297585ee94c48,1675458462,20,103.101.47.255,1243,Cotton On Sundress,Women's Apparel,80,1
59,eeaef7f96c7c4dec9ffecac824c1b2f4,1676642634,9,118.201.183.106,1243,Cotton On Sundress,Women's Apparel,80,1
60,9e6612924d3947d6941a593dba2a2420,1672992597,28,118.201.183.106,1243,Cotton On Sundress,Women's Apparel,80,2
61,44ff5f5aa3a74e2e827188103910e9ae,1672971886,25,118.201.183.106,1243,Cotton On Sundress,Women's Apparel,80,1
62,5e3ae4d219ab4847828ad0bd4bc89d5d,1673022213,45,118.201.183.106,1243,Cotton On Sundress,Women's Apparel,80,2
63,41834e020eda4fa7b471cbbb14ecf1a1,1675162696,54,118.201.183.106,1243,Cotton On Sundress,Women's Apparel,80,2
64,d2211b44a6a14a2a82c330735800bcf2,1674305588,59,27.50.31.255,1243,Cotton On Sundress,Women's Apparel,80,1
65,bb2b708635b344b09e241e5c71ad3e41,1674324815,12,27.131.128.0,1240,JBL Surround Sound Speaker,Home Appliance,320,1
66,8e5ec145bc8044f3a4bf4952ca2d910b,1674035618,58,118.201.183.106,1240,JBL Surround Sound Speaker,Home Appliance,320,2
67,8f233701007f45d99d34eab9daabdfd9,1675466837,31,118.201.183.106,1240,JBL Surround Sound Speaker,Home Appliance,320,1
68,2f68c84413b84fdba8188699de371b2e,1674339706,49,27.131.128.0,1240,JBL Surround Sound Speaker,Home Appliance,320,1
69,b5c74a9de3244d9a876f600bb68bb81c,1673479313,26,118.201.183.106,1240,JBL Surround Sound Speaker,Home Appliance,320,3
70,58592e4f7bdb49f99e139681abba9cb1,1676697011,41,118.201.183.106,1240,JBL Surround Sound Speaker,Home Appliance,320,3
71,2c7b1efacb874f198d6637934d3fed8e,1673111064,68,27.50.31.255,1240,JBL Surround Sound Speaker,Home Appliance,320,2
72,812164a76e6a41c4a3baaa5533e905d2,1675894986,19,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,1
73,e088e69b18ca496fb470e091416ca38b,1675015865,26,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,1
74,d3e56a01ad834ba295b296fb11959190,1676572278,29,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,3
75,2d202eb89de145dfa2e45c244d6eaf50,1675304139,43,27.131.128.0,1235,Bose Speaker 3.0,Home Appliance,300,1
76,e4d2dad0f3ca4962845d2fc0b085cd2f,1675407389,50,118.201.183.106,1235,Bose Speaker 3.0,Home Appliance,300,3
77,fd34bc786ae14830b7cb3507787813fd,1676525671,28,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,1
78,7cddd15e4e3845e3b21ed54368c0e6bd,1675787327,69,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,3
79,ddfa2858da7c4c95b3ef98f9d30ced66,1676485664,14,118.201.183.106,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
80,0bf5e88bcf57457486840b83edd600c6,1676114283,14,27.79.255.255,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
81,fd88eea63a404214b517a09fef08b82f,1672973410,14,118.201.183.106,1238,Tory Burch Ines Espadrille,Women's Apparel,200,2
82,8297160179ff4807b64991e37aa4a5c5,1673544105,54,103.101.47.255,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
83,06d1ff4b075b4748aa71a5de465c00ec,1675670490,48,27.50.31.255,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
84,353eca074adf40a39bdec269fcff5596,1677298338,39,118.201.183.106,1238,Tory Burch Ines Espadrille,Women's Apparel,200,2
85,a48ef7995d174317a163017c95711be9,1675289051,70,27.79.255.255,1238,Tory Burch Ines Espadrille,Women's Apparel,200,3
86,6d97d7e65c524d9ba7856ed6c81ec96a,1674700255,39,118.201.183.106,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
87,bb75a43ad60e4d3e9c3f38a3238841fa,1674329071,24,118.201.183.106,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
88,6887408231af4e0e86446e8b1a56cac7,1677516684,9,27.79.255.255,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
89,d77dac42aa724b638f6d9ca9cab00bfd,1672772783,35,118.201.183.106,1238,Tory Burch Ines Espadrille,Women's Apparel,200,1
90,354a94c896ef4f3f979891260423e86b,1674512350,48,1.32.127.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
91,054d5a6e771f4db3b2828d1de0117c80,1675974812,15,118.201.183.106,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,3
92,f8397ebf1735417b892273706978ced0,1675103133,22,118.201.183.106,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,2
93,710d5fd27fd7435bbfe573260e9cad2b,1673259934,70,103.101.47.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,3
94,7346ec8ad47f484e9c000207e470d1c9,1674975295,11,118.201.183.106,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,3
95,ef3ebbea87ba4d3abe9001de7b02a9c0,1674830936,26,27.79.255.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
96,036e4190946e4ae89bc0e8357b2e7164,1673617347,67,1.32.127.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
97,f872038efb8f4e4daf6c274259dd5146,1675317846,32,103.101.47.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
98,e5562b0b793942cb93dcb2c0823740df,1672694447,70,118.201.183.106,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,2
99,31574df0eabf41c0972e793a8f141c76,1672750772,23,1.32.127.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
0,9536d12b00504681a164dafa29f6c8bb,1676457217,63,1.32.127.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,2
1,298448d2641c45ae87a045e207db713a,1673065975,61,27.50.31.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
2,b9641784e28145c7a296b6e1bc2f1463,1674675664,67,1.32.127.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
3,82365aced5c74bc586ab5067c4c72274,1676519939,7,118.201.183.106,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
4,d8a4220398224522aee3f3b5ef2ab9dc,1673847510,37,27.50.31.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,3
5,3f38f775728a4fd2907a602042aa389c,1675482524,24,27.131.128.0,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,2
6,d6cf187fd04b419f8c91618caa0b5be1,1673796023,29,1.32.127.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
7,af765009983d4e268d231b65f7850d18,1677318971,5,118.201.183.106,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
8,ab4c6989232d4fafab6517105e46fda3,1673772401,28,27.79.255.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,2
9,5e9d400408b14d8cba5b19b58ec0c163,1673756191,11,1.32.127.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
10,9bf7bf76feb24fd983da5cd261102d04,1676412328,41,27.79.255.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,2
11,b5e555b328084e809c1c6d6bec13d1e8,1675460805,29,27.50.31.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
12,c5bc08cceaf348ea85f9940a82ec0a63,1675975015,42,27.50.31.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,2
13,3fffab0e5ddb4d3bb9f43cb6e0c76f64,1677347865,9,27.50.31.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
14,2a14043747ac4ba89ba95dfdb077ae59,1673576243,17,1.32.127.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,2
15,c15aedc83d14463a961f969bdc397e0e,1673490466,34,118.201.183.106,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
16,aebaae4bee1347c6ac7af446bb3fec75,1676928363,68,27.50.31.255,1234,L'Oreal Paris Shampoo,Beauty & Personal Care,40,1
17,3a2c42e2cf504047959215de81c7abb6,1673208326,63,27.79.255.255,1240,JBL Surround Sound Speaker,Home Appliance,320,1
18,44b566b41d7d4b7eacfc0e10625638f2,1674320403,30,1.32.127.255,1240,JBL Surround Sound Speaker,Home Appliance,320,1
19,da93ff0b1efd4f42b3c345c803ff1b03,1673725773,15,27.50.31.255,1240,JBL Surround Sound Speaker,Home Appliance,320,3
20,5031b8b1e9ce4845b322bc01374d99ec,1676693457,48,27.50.31.255,1240,JBL Surround Sound Speaker,Home Appliance,320,1
21,845e327ff0b14432be7e14c72d2eb1ed,1673522418,38,27.79.255.255,1240,JBL Surround Sound Speaker,Home Appliance,320,3
22,f9dd0a36858d4d97acdedaad6bfa94de,1676588124,56,27.50.31.255,1240,JBL Surround Sound Speaker,Home Appliance,320,2
23,eb6775d9b1ce4e58ad8aa2bda7ab1c50,1676531579,30,118.201.183.106,1240,JBL Surround Sound Speaker,Home Appliance,320,1
24,ca9790fb44634832a6da602307ed4571,1675720296,37,118.201.183.106,1240,JBL Surround Sound Speaker,Home Appliance,320,1
25,502f5c72a16143a2b0c4ce24b80f57e3,1672883405,43,118.201.183.106,1240,JBL Surround Sound Speaker,Home Appliance,320,1
26,ab2f3aac536040d9b209a10f8b5fda8b,1672767996,70,27.50.31.255,1240,JBL Surround Sound Speaker,Home Appliance,320,2
27,1474e237bcd54861b32125971bf5b8c0,1673587441,18,27.50.31.255,1240,JBL Surround Sound Speaker,Home Appliance,320,1
28,90b0587d62c24f3c97a30654f8d48271,1673281103,34,1.32.127.255,1240,JBL Surround Sound Speaker,Home Appliance,320,1
29,df06f0fc74b943f295facf34f94196b3,1673598535,19,118.201.183.106,1240,JBL Surround Sound Speaker,Home Appliance,320,2
30,5878c57e98af4646aacbc926d368496a,1675138140,25,27.50.31.255,1240,JBL Surround Sound Speaker,Home Appliance,320,2
31,73e056b69cda4328a741f878555ee9dc,1674372083,44,27.131.128.0,1240,JBL Surround Sound Speaker,Home Appliance,320,2
32,26c308228b1c417f8586188518c61656,1673720178,69,118.201.183.106,1240,JBL Surround Sound Speaker,Home Appliance,320,1
33,b727bc26af3c42c487aa37d66ba2712d,1672556286,3,27.131.128.0,1240,JBL Surround Sound Speaker,Home Appliance,320,2
34,d0e8a49461c445e0966b15bad6ae668b,1673412598,31,1.32.127.255,1235,Bose Speaker 3.0,Home Appliance,300,1
35,df0eaf04bf2c4529a930da7417c1d2d4,1676980998,5,1.32.127.255,1235,Bose Speaker 3.0,Home Appliance,300,1
36,5f0890bc6e5941ac963ec85f28f5eb43,1677179480,24,118.201.183.106,1235,Bose Speaker 3.0,Home Appliance,300,1
37,8cb51129d9d84bf5814af828cccf03c3,1673662385,38,103.101.47.255,1235,Bose Speaker 3.0,Home Appliance,300,1
38,8e87595ad75d422c8068ab888b4f4e31,1676032750,58,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,1
39,359a2bcda35e460fa8696c0011e80c7c,1674163858,25,118.201.183.106,1235,Bose Speaker 3.0,Home Appliance,300,1
40,1c3e2fce8ff042389981026237571083,1676292779,26,1.32.127.255,1235,Bose Speaker 3.0,Home Appliance,300,1
41,c002edd5d60b4d8a88b75452d6d7f899,1675589306,6,1.32.127.255,1235,Bose Speaker 3.0,Home Appliance,300,1
42,63263260d9314c97b13898d93bf18685,1673780058,24,27.50.31.255,1235,Bose Speaker 3.0,Home Appliance,300,1
43,e4ed63973ce344cd8fcd1b1975105350,1675751558,11,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,3
44,bf9b75cdc0aa4b5d9d4e6da09d50e248,1675576340,59,118.201.183.106,1235,Bose Speaker 3.0,Home Appliance,300,1
45,533aa41678634879b1622db9863c46cd,1676812419,51,118.201.183.106,1235,Bose Speaker 3.0,Home Appliance,300,2
46,276a43a762fb40d8b27da5f19a07eb76,1673149314,21,1.32.127.255,1235,Bose Speaker 3.0,Home Appliance,300,2
47,a8770a03935f47298ea90223f670e806,1676257514,14,27.50.31.255,1235,Bose Speaker 3.0,Home Appliance,300,1
48,4cc38b4306914ef08967df48e5a9d59f,1675043677,15,118.201.183.106,1235,Bose Speaker 3.0,Home Appliance,300,1
49,8b7bb068acb8450fb909a2e63c9d2d2f,1677055470,53,118.201.183.106,1235,Bose Speaker 3.0,Home Appliance,300,1
50,a1231d094f534da2ab3e3343d8267506,1676366167,21,118.201.183.106,1235,Bose Speaker 3.0,Home Appliance,300,1
51,bc8c8b12cf04455aa4076be000f9d8ff,1677036348,7,27.50.31.255,1235,Bose Speaker 3.0,Home Appliance,300,2
52,1204eb99c5254dca8e1ac90fe6eaf0eb,1674619507,31,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,3
53,17b0d9fd628b44fd9c08fb630680bdcc,1675349066,24,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,2
54,6876e76f54824d70ae4cfc684d34f378,1673809497,26,118.201.183.106,1235,Bose Speaker 3.0,Home Appliance,300,2
55,8cd659151c5e42f09c621aa18e92b38e,1677022096,65,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,3
56,d25c88eec57f49d2b85902df9ca97926,1675172646,39,27.131.128.0,1235,Bose Speaker 3.0,Home Appliance,300,2
57,3ef94890bc6e476ba20e7bb4fc4b2185,1674405916,21,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,2
58,092f9df5c2ca4653b362e42cd6c6dc32,1674984881,26,27.50.31.255,1235,Bose Speaker 3.0,Home Appliance,300,1
59,1327d624ad08419c9b30134b180dbeab,1676067365,25,118.201.183.106,1235,Bose Speaker 3.0,Home Appliance,300,1
60,af93b06f35e144b18b3688fb3327729c,1674020155,7,1.32.127.255,1235,Bose Speaker 3.0,Home Appliance,300,2
61,41d5bff580f04a939ca51137956114f1,1673390697,28,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,2
62,09d594ad85344a8b95d01b020dbdb251,1674172259,48,27.79.255.255,1235,Bose Speaker 3.0,Home Appliance,300,1
63,db0752a86ff3429f923e87b5c9bec15c,1673879568,13,27.50.31.255,1235,Bose Speaker 3.0,Home Appliance,300,1
64,40161944ed3044989ffe99e3086af1c3,1675009466,37,118.201.183.106,1235,Bose Speaker 3.0,Home Appliance,300,1
65,7eb28a0c1eac48adb1f56ed4c0e5b1de,1673156409,53,103.101.47.255,1235,Bose Speaker 3.0,Home Appliance,300,3
66,7cd1fce8618745f588f9878781c59e03,1672913573,41,27.131.128.0,1235,Bose Speaker 3.0,Home Appliance,300,2
67,0d95e17ca9f94ae1b36674c787ed4d6a,1677113031,50,118.201.183.106,1235,Bose Speaker 3.0,Home Appliance,300,1
68,82f5331d2445470a9ab102a24236d3c4,1675536105,34,118.201.183.106,1235,Bose Speaker 3.0,Home Appliance,300,2
69,7cdc778c46d34f7ebff83f0bef735f2b,1677207664,19,118.201.183.106,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,2
70,9cb99ec5f24d49018e5fcf1aeb1ddfde,1672688789,62,27.50.31.255,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,1
71,818bfe81027e400890bc4523cdcd0cdd,1677175270,8,27.50.31.255,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,2
72,1f11c655fc434d17a5b75731b9d4f2b1,1675820378,66,1.32.127.255,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,2
73,4340625118dc4c7eabf718c741d24a21,1674368965,25,27.131.128.0,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,2
74,13f6d63f79d54e4c8e8094f86d7ca87f,1673425318,56,118.201.183.106,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,2
75,b06561dff2a84a5f8f983fd985f91419,1673133888,23,118.201.183.106,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,1
76,b59e2f95a4304469b6d4cd0781652325,1676013625,57,27.79.255.255,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,1
77,e27ac4e4fb0e4ad5bab2ecc0c4876348,1673589890,43,118.201.183.106,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,1
78,4c962c2e88a0440299a3e63c423fa261,1672570932,68,118.201.183.106,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,1
79,9203c0f6562143978731c3048c6fbb26,1675906717,26,27.50.31.255,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,3
80,a3c61c4d82ad418d830d2995b6075bad,1677209324,24,103.101.47.255,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,1
81,f02a680f76c941e6b02876d669c61df7,1673282588,69,1.32.127.255,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,1
82,55ad82dc090c42fe8d0e288e139c9587,1673492210,56,118.201.183.106,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,2
83,ec2d7d33f0a548288bad36979a690fa3,1672701557,38,27.131.128.0,1241,Yoga Mat 2cm x 1.5m x 60cm,Sports & Outdoor,30,2
